id,date,text,language
1936569653360504862,2025-06-21 23:39:19,munvess serah lo kalau sakit hati karena di bub kagak papa semisal kagak mau reach out lagi,it
1936569608968024372,2025-06-21 23:39:09,putraandal8235 psi_id bagus semakin lama hidup dan panjang umur bisa jadi contoh nyata bagaimana jokowi jadi monumen hidup dgn penderitaan sakit yg takkan berhenti begitulah cara jokowi menzolimi wni selama 10 tahun terakhir,id
1936569601783197715,2025-06-21 23:39:07,dee_useuun lohh kakak sakit jossgawin fanday21 vietnam jgfandayxvietnam,en
1936569574616715666,2025-06-21 23:39:00,jimmies_again siapa yg sakit,id
1936569549668917267,2025-06-21 23:38:55,i hope the house challengers picked them sa big jump ang sakit lang ng shukla part 2 feels pag sila ang natanggal knowing the situation outside na iba ang laban sa botohan pag may generation wealth talaga,tl
1936569520132690080,2025-06-21 23:38:47,may sakit ang kentell llluuhhhh pero ang galing parin nila sana makapagpahinga sila after sb19 unleashed in taiwan sb19official sb19 sb19athitopop2025,tl
1936569453267050538,2025-06-21 23:38:32,doktertifa semoga segera tobat sebelum semakin parah sakit yang diderita sebagai akibat perbuatannya,id
1936569410967474485,2025-06-21 23:38:21,adelrevaaa lagi sakit,id
1936569398388768921,2025-06-21 23:38:18,lagi ada virus sakit mata apa ya temen w kena krn adeknya adeknya kena dari temen mainnya terus mba w kena dari cowoknya cowoknya kena dari tetangganya nie mata w udah berasa aneh jg semoga cuma feeling aja sih aamiin,id
1936569117949169687,2025-06-21 23:37:12,gnie0ris ratuataugina aku pake ga sakit sih ka nyaman even bawa laptop fyi laptop ku yg 156 itu mayan beratnya tapi pake tas ini ga sakit,id
1936569111246733436,2025-06-21 23:37:10,vikririzk ody_odyaja ini bener banget klo belum nyobain please jgn menghakimi please cobain dlu deh gak usah sampe bertahun cobain 2bulan aja full jagain ortu yg sakit pikun bgni,id
1936569103470530705,2025-06-21 23:37:08,leachon dahil sa tagulan increase humidity stagnant water at full sanitation sa flooded areas expected natin na ang pilipinas ay dinadaanan ng 22 typhoons a year nagguhrupo ang sakit sa 4 na category ang mosquitoborne illnesses yan at dengue fever,tl
1936569059786871220,2025-06-21 23:36:58,dan rasa sakit yang aqeela dapat tanpa rasa dendam juga ga sia sia,id
1914828298703790363,2025-04-22 23:46:56,cinta sesuatu yg indah bila anda bertemu dgn yg tepattp cinta juga boleh jd sgt sakit bila anda salah bertemu pasanganpilihan di tangan andaanda memilih anda merasaiok skrang siapa nk jd cinta sy hahahahahaha,ms
1914828270920782039,2025-04-22 23:46:50,littlesweet___ waduh ini ya tandatandanya hati kita sedang sakit,id
1914828263006069104,2025-04-22 23:46:48,tp untung maskot smyle nya menggelembung jd lumayan membantu crew yg ada di dalamnya biar egk terlalu sakit,id
1914828221004308881,2025-04-22 23:46:38,mak gue sakit hati ga ya anaknya dibilang gitu dia denger but no reason jir i forget shes dont love me,id
1914828160002351332,2025-04-22 23:46:23,sik demam tapi sakit tekak hishhhhh tak suke,sr
1914828150762246350,2025-04-22 23:46:21,sakit ng tonsil kkkkkioooo,tl
1914828089533841693,2025-04-22 23:46:06,adhan_ran rasain aja sampe sakit btt,en
1914828016041255016,2025-04-22 23:45:49,kalo perutnya sakit rasanya mau ambil semua isi yang ada di perut,id
1914827880917606738,2025-04-22 23:45:17,syittt men sakit bgt,en
1914827828891398398,2025-04-22 23:45:04,kangmanto123 ya kalo udah tua sakitsakitan harus pensiun lah jangan jadi beban negara,id
1914827748234969285,2025-04-22 23:44:45,nindimarina jadiny yg sakit yang mana,id
1914827717461336248,2025-04-22 23:44:38,moisellcc sakit sih pasti,id
1914827691234353580,2025-04-22 23:44:32,tanyarlfes klo aq pasti onit ka gile ini sepatu nyaman polll pokoknya mau sol nya udah tipis juga ga pake sakit di kaki juara bangettt,id
1914827644191039967,2025-04-22 23:44:20,tuantakur_25 dari awal sampe akhir ketawa ngakak mulu sampe perutku sakit tapi filmnya agak gore yg punya fobia terhadap darah tidak disarankan untuk menonton,id
1936569037376602401,2025-06-21 23:36:52,sungchanzo sakit hati,en
1936568892526342334,2025-06-21 23:36:18,ga bisa bayangin liat ibu dan adik yang meninggal di tanggal yg berdekatan pastinya sakit banget,id
1936568843989623163,2025-06-21 23:36:06,timbog kaya pala dalawa kayo may lagnatsakit,tl
1936568728147350014,2025-06-21 23:35:39,narasi_winda tel aviv emang hancur sih tp bandara masih bisa digunakan sampe rumah sakit kena sasaran juga tuh,id
1936568700917948821,2025-06-21 23:35:32,kak dani deket lagi sama cewek yang dulu perna deket sama dia namanya yulia ku pengen ancurin semua yulia yang ada di muka bumi ini sakit bangettt sampe sesek walaupun cuman mimpi tapi nyesek,id
1936568500505735447,2025-06-21 23:34:44,margams_ demi allah sakit hati,en
1936568435288469592,2025-06-21 23:34:29,velainne astaga harusnya kemarin kamu langsung pijat biar badan ga terlalu sakit,id
1936568231243960721,2025-06-21 23:33:40,sakit hati bangettt,en
1936568181340127282,2025-06-21 23:33:28,kiyomigummy pagi waduh gummy jangan sering bergadang sampai pagi subuh ntar sakit loh,id
1936568166072889648,2025-06-21 23:33:25,kokuymi paksain sakit lo entar kagak makan,scn
1936568097944854546,2025-06-21 23:33:08,plis skrg knp tiap main sakit ya,sw
1936567827286417583,2025-06-21 23:32:04,sakit perut kenapa lagi ini aku masa rotinya huhu,id
1936567716359659825,2025-06-21 23:31:37,sakit perut krna kebanyakan makan makanan yg tidak baik_ skrg bolak balik kamar mandi dan ambeien sedikit kumat_ semoga setelah ini bisa mengontrol makan dgn bijak,id
1936567698357719506,2025-06-21 23:31:33,adek gue nih stress apa gimana dah tiap liat gue istirahat gak seneng banget kontol ada duit buat gofoood nyuruh2 masak padahal dah dibilangin mama aku lagi sakit lagi istirahat biar pas wisuda atleast 90 sehat terus biar bisa mcu segala,id
1925698065081434500,2025-05-22 23:39:31,danmujle jawab aja iya nanti gw tobat kalau skrg terpaksa krn laper nah kalau elu komentar sok2an dan bikin gw sakit hati bikin malu depan banyak org gw pastiin gara2 momen ini elu ketunda masuk surganya krn gw gtw bisa ikhlas maafin elu apa enggak ingat kata2 gw ini ya,id
1925698064909554084,2025-05-22 23:39:31,danheng mau mode imbibitor lunae aja cuma perlu ditusuk sekali ini dia mau aktifin mode itu hrs koyak jantungnya berkali kali sakit hati awak,id
1925697897745551483,2025-05-22 23:38:51,sakit banget ya allah sesek bgt,id
1925697829311316165,2025-05-22 23:38:34,deliabe44 pannchoa morningdews_ dia mah legit sakit jiwa ga ada uang berobat apalagi beli album n ntn konser jd cm punya bacotan buat bikin dirinya hepi dlm halusinasinya kasian pdhl kyu plg benci fans modelan gini,id
1925697684377092234,2025-05-22 23:38:00,ya ampun padahal niat begadang karena datang bulan gue ketiduran soalnya sakit perut,id
1925697580194795656,2025-05-22 23:37:35,adinatazain ya seharusnya lu ga blgin gw gini sakit hati anj soalnya kala kupandang kerlip bintang nan jauh disana sayupku dengar melodi cinta yang hahahaha,id
1925697557180645545,2025-05-22 23:37:30,sakit bgt jujur huft,de
1925697428402966830,2025-05-22 23:36:59,enakrebahan ga tega gw orang lembaga pd sakit,id
1925697295141503283,2025-05-22 23:36:27,uranususerr iyaaa gila sick bgt sumpah sakit jiwa,en
1925697219782467701,2025-05-22 23:36:09,bahkan pas aku lg sakit gini pun msh blm bise istirahat dibuatkan nye wkwk,ms
1925697156024807816,2025-05-22 23:35:54,selvee_blue apa ga sakit itu tangann nya kena basa terus,id
1925697112634699833,2025-05-22 23:35:44,amarynn_ gpp makan aja dulu tenggorokan sakit dipikir nanti wkwk,id
1914827618605785271,2025-04-22 23:44:14,jadi gini gais thn ini gw rencana mau nambah line bisnis kan ya udh direncanain semua tuh konsepnya business modelnya dll lah taunya partner gw ini tiba tiba banget ngilang dan taunya dia malah bawa semua ide ini ke orang lain dan mereka collab bareng sakit sih cuma ya gmn,id
1914827356415664340,2025-04-22 23:43:12,kesi_aj jianlie6 rekamdigital_ dan lahiran sama dr cowo ga berasa sakit waktu penanganan padahal di epis lahiran sama dr cewe ga di epis sampai ada robekan hampir dekat anus kerasa sakit bgt trus suntikannya berasa bgt wkt dr cowo dulu ga berasa di suntik paha kiri kanan kerasa pas jahit sakit aja,id
1914827190291841373,2025-04-22 23:42:32,areichandesu_ duh sakit banget sih yaa,ms
1914827130934088174,2025-04-22 23:42:18,umiinit ulo ko tumambay sa clock app hahahahahahahahaha sarap pangkaltukan ng matauhan mga di gumagana ang utak minsan hahahahahahaha emeee gawa lang to ng sakit ng puson ko hahahahahahaha,tl
1914827130401325417,2025-04-22 23:42:18,chinese0902 missgominsi meabdulkhalid 22 kim dimo mapantayan alam mo ba salitang kalansay teh aware ka naman siguro noh di kanaman siguro ganyan ka bobo na dimo alam ang kalansay at di lahat nang payat may sakit at para sabihin ko sau di lahat nang nakikita mo sa camera eh yon din sa personal,tl
1914827112474927441,2025-04-22 23:42:14,alfrsmln alasan yang cenderung personal tanpa melihat kondisi grassroot begitu kena konflik horizontal gara hal tersebut malah binggung amp ngerasa sakit hati kan aneh padahal kunci utama perlawanan itu persatuan tanpa melihat apa yg sudah di lakukan sebelumnya,id
1914827037426258373,2025-04-22 23:41:56,coy sakit perut hari ini utbk,id
1914827019910816161,2025-04-22 23:41:51,saya bukan dokter tapi diare dan sakit perut selama 19 jam bisa serius jika mules terus atau ada tanda dehidrasi mulut kering pusing urin gelap sebaiknya ke igd konsultasi dokter untuk diagnosis dan perawatan yang tepat jangan tunda jika gejala memburuk _penafian grok bukan dokter silakan konsultasikan dengan dokter jangan bagikan informasi yang dapat mengidentifikasi anda_ httpstcopqlzsn9qen,id
1914827019109720284,2025-04-22 23:41:51,tanyarlfes sakit perut gaenak badan,id
1914827006686204409,2025-04-22 23:41:48,convomf kita semua selalu sakit wkwkw,id
1914826832140259426,2025-04-22 23:41:07,fuck kaki gua sakit bat,en
1914826539495240048,2025-04-22 23:39:57,dokterriku sakit tu orang perkara bikin thread harmless aja dijulidin,id
1914826491852186042,2025-04-22 23:39:46,busanbbys7 waktu indonesia bagian sakit,id
1914826325287948689,2025-04-22 23:39:06,dulu aku mikir gini ya tapi hari hari nelen sakit hati tuh muak juga by,id
1914826286528438448,2025-04-22 23:38:57,kookiebear9597 vceneryou taetaekoobun 1 si dapi mau oprasi kak msh posthik 2namanya juga punya kobe kntl bengkok jadi ya gitu kak ngacengan sangean 3 atau ya kak si dapi mah biar cepat di iyain aja daah apa kata temennya iseng gitu hehe aslinya mah ga ada ngapain kan si dapi lemah krna sakit sekarat dah it,id
1914826282904510729,2025-04-22 23:38:56,rezeki yang paling sering kita lupa untuk disyukuri setiap harinya adalah nikmat sehat biasanya baru ingat kalau ketika kita sakit,id
1914826171617042883,2025-04-22 23:38:29,convomf yaudah nikmati aja makan ati nya sampe sakit,id
1914826088095867191,2025-04-22 23:38:09,setelah stalk akunnya oalah pantes moment bahkan enha pun pernah di drag sakit ni orang,id
1914825875507568708,2025-04-22 23:37:19,wtf perut gue sakit bgt,de
1914825816468546025,2025-04-22 23:37:05,demi apapun sakit hati bgt wkwkwkwkwkwkwkwkwkwkwk segitunya bangetapa sih kenapa ditolak offeringnyakenapabrand bahkan maunya jaemin ya jaemin sumpah emang bangsat,id
1914825681587884111,2025-04-22 23:36:32,kayaknya gw mau sakit deh real sakit bukan flu gitu doang badan gw gak enak banget rasanya gw demam mulu tiap malem udah 3 malem begini trus muntah juga ehh gak dehh ini mah mau meninggal kayaknya,id
1914825564088885554,2025-04-22 23:36:04,kayoungly ternyata babunya bisa sakit juga ya meng,id
1936567684956897413,2025-06-21 23:31:30,tiwas_kelaran gamau karena sakit banget dan berulangulang dia menyakiti nya,id
1936567652098646047,2025-06-21 23:31:22,tham878 terlepas dari itu lagi sakit udah gitu aja repot lihat aja tidak ada keceriaan di ultahnya,id
1936567634834948604,2025-06-21 23:31:18,kepala gua sakit bgt kebanyakan minum bgst,id
1936567476931940695,2025-06-21 23:30:40,sakit perut bjir mual bgt knp ya,de
1936567449119523015,2025-06-21 23:30:34,ehh tapi malemnya update igs pergi jugaaa klo pergi sama gw sakit perutsama yg laen ga ya hmmmm menarik httpstcogflwztksxg,id
1936567423030943951,2025-06-21 23:30:27,ody_odyaja kekal di neraka sih utk anak yg ngga ada upaya rawat ibu nya yg sakit kesel banget,id
1936567308937466237,2025-06-21 23:30:00,khanins feeling is valid kalo misalnya dia sakit hati duluan tau charan lie to him dia 20 tahun lebih udah dibohongin terus ini dia dibohongin lagi gua kalo jadi dia ya ngamuk berasa ga dihargain sebagai individu meenanagarin city thenextprinceep8,id
1936567271587250366,2025-06-21 23:29:51,_letyciamoreen kok belum tidur mor nanti sakit loh,it
1936567217300361686,2025-06-21 23:29:38,frustrasi iya tapi aing mah dengernya lebih sakit hati kaya ikut sedih pisan dipeluk makin nangis ditanya ngga bisa jawab kalo pun bisa juga jawabnya ngga jelas penasaran apa yang dipikirin apa yang bikin hatinya sakit bawaannya mau sujud minta maap ngga bisa apa apa ke simba,id
1936567068348055915,2025-06-21 23:29:03,tanyakanrl dia bilang sakit cuma alesan doanggg itu pliss jaga diri kamu sendiri,id
1936566994037555595,2025-06-21 23:28:45,sakit mo na hoshi kakagising ko lang yan bungad sakin,tl
1936566731440554140,2025-06-21 23:27:43,jhonsitorus_19 kalau kata org rusia coba kalau lagi sakit jangan petakilan diem aja kali ribet amat hidup ya,id
1914825543645819185,2025-04-22 23:36:00,sakit sa ulo,ceb
1914825528101757219,2025-04-22 23:35:56,pernah ga si lo sakit perut sampe merinding,es
1914825421146992757,2025-04-22 23:35:30,nabila menggatal malik pun jijik malik pun muntah sakit tipes,id
1914825359000002881,2025-04-22 23:35:15,sakit ng ulo ko shuta,tl
1914825304750874887,2025-04-22 23:35:03,pitahabit ya tuhan cukup malik yg sakit pita jangan,id
1914825282462343305,2025-04-22 23:34:57,noevascotia masih sakit gak ini,id
1914825265890639907,2025-04-22 23:34:53,abis latsol pk pm ampe sakit leher trs lngsng diajak pubg tuh nikmat bgt ya ternyata,id
1914825219182858455,2025-04-22 23:34:42,areichandesu_ pasti sakit banget sih,de
1914825201311002970,2025-04-22 23:34:38,masi pagi buset tu omongan uda bikin gue sakit hati ae wkwk,id
1914825181853540542,2025-04-22 23:34:33,agdwipras berandaall sama nih pernah ronsen gigiku juga gini bener2 horizontal tapi munculnya belum segitunya dokter wanti2 itu harus dicabut karena besok bakal sakit banget tapi harus dibedah buseeeett denger kata bedah jadi ngeringeri sedap,id
1914825141659558177,2025-04-22 23:34:24,giitgood kegblgnunfaedh banyak yg iri dengki apalagi kalau nyenggol masalah pendidikan dan ekonomi banyak anomali yg ketrigger karena mereka gak mampu ada diposisi mbaknya makanya cari celah buat nyinyir buat ngobati sakit hati mereka aku liatnya malah kagum bangettttt,id
1914824804915654929,2025-04-22 23:33:03,rutinitas pagi sakit perut,id
1914824779644977604,2025-04-22 23:32:57,areichandesu_ sakit ga si,de
1914824768538468525,2025-04-22 23:32:55,twtbiy releven lg ke nk mkn produk kurus timbang kilo pastu kena sakit buah ponggang sedang kn dh banyak teknologi bareatrik meta slim,ms
1914824741829140535,2025-04-22 23:32:48,tanyarlfes aku pake converse itu nyaman nyaman aja seriuss dipake jalan belasa kilo ga sakit kok,id
1925696787785842922,2025-05-22 23:34:26,bukankurmaarab awas sakit perutttt,en
1925696640440025143,2025-05-22 23:33:51,seall_apple kokom jaga kesehatan kulihat kokom sering banget sakit,en
1925696602271817958,2025-05-22 23:33:42,sharifahsalma1 alhamdulillah kalau buat perkara yang boleh kurangkan sakit kepala tu,ms
1925696561855582238,2025-05-22 23:33:32,rayqusa njir sakit jiwa nih orang mana pake akun asli sepertinya layak kita viralkan,id
1925696561310306809,2025-05-22 23:33:32,habis makan apa tau tiba2 tenggorokan sakit,id
1925696362932322353,2025-05-22 23:32:45,whoiamaaa_ eksvedisi sakit dadaku,en
1925696357685194923,2025-05-22 23:32:44,kegblgnunfaedh profil kevin tanjung duren pria yang ditemukan meninggal di dalam kost diduga karena asal lambung httpstcokpuxltq0vg,id
1925696169792901489,2025-05-22 23:31:59,aku pernah dulu karena sistem disuruh revisi mulu udah sampe tahap bikin sign terus hampir self harm barcode dan mikir segala macam enaknya gimana bundir tanpa rasa sakit tapi terselamatkan sedikit karena nangis ya aku luapin dengan cara nangis dan dukungan dari keluarga,id
1925696086238179612,2025-05-22 23:31:39,5 jta tapi ga ngerokok dia ngerokok efek jangka panjangnya ngena di gue biaya rumah sakit lebih mahal,id
2024708616088146177,2026-02-20 04:52:05,dawet telasih bu dermi overrated trust me dawet hj sipon much better,en
2024699305685324030,2026-02-20 04:15:06,wtf ngayon ko narealize na sobrang dami kong ginawa this week to the point na hindi ko alam pagod na pagod na ako,tl
2024693095405846537,2026-02-20 03:50:25,gmanetwork kaya naman pagod na pagod na pagod ang may anak ng may ari ng school makapaypay lang buwis buhay capeath capricecayetano heathjornales,tl
2024690321209381214,2026-02-20 03:39:24,bremaine_xoxo motarosali92609 umiiyak w sipon yan sha,en
2024688493977645400,2026-02-20 03:32:08,tgina nyo ssg at usg sumasabay pa kayo sa lagnat ko,tl
2024682099396198708,2026-02-20 03:06:43,pagod na pagod narin kakaisip hays,fi
2024664404533662198,2026-02-20 01:56:25,ohsipon banyak tingkah bgt sipon,id
2024654594065027161,2026-02-20 01:17:26,fresh pa rin kahit may lagnat sana all,en
2024652711006982517,2026-02-20 01:09:57,next year na uli yung lagnat na to,en
2024651797974176083,2026-02-20 01:06:19,di naman ako pa pinapapawisan pero di ako lagnat,rm
2024651777266897239,2026-02-20 01:06:14,mysolacesvt13 no po almost same din po ang contents ni decolgen at tuseran depende na lang po kung ano nararamdaman ni patient yung decolgen po ay para sa may sipon kaya siya may chlorphenamine maleate at ang tuseran ay para sa may ubo may dextromethorphan hbr,tl
2024650059892347171,2026-02-20 00:59:25,ang unfair grabe kapag ako may lagnat parang pinaparusahan ako ng lahat ng santo tas si bading ganto kaganda httpstcoolzk3zdelo,tl
2024649029066612890,2026-02-20 00:55:19,ano bang sipon to mag 2 weeks na mabigat pa din,ro
2024637564012155254,2026-02-20 00:09:45,40 lagnat q plus suka agad pag gising hahah naunsa nako,ms
2024633515837706688,2026-02-19 23:53:40,bakit march 8 pa ang start ng dst pagod na pagod na ang oat na ito,tl
2024630812612902937,2026-02-19 23:42:56,pagod na pagod na mag calls ubos na empathy ko kingenuh,tl
2024606449121579221,2026-02-19 22:06:07,welcome back sipon,en
2024593934266290485,2026-02-19 21:16:23,another sipon gaming but need to wok hayys,en
2024590830905053517,2026-02-19 21:04:03,para may sinat ako,tl
2024584277258883268,2026-02-19 20:38:01,pagod na pagod na po ako huhu,tl
2024581368609751303,2026-02-19 20:26:27,ito na lagnat na,tl
2024579941111849291,2026-02-19 20:20:47,pagod na pagod na ako,tl
2024565246065856712,2026-02-19 19:22:23,basag sa sipon,ceb
2024556329898299643,2026-02-19 18:46:58,pms x lagnat x exam week big is te na dis,en
2024546144291082527,2026-02-19 18:06:29,hahahaha epal sipon amp httpstcosewrfi1daj,en
2024540074994729136,2026-02-19 17:42:22,kaya ko ba toh pagod na pagod na ang girly na toh,tl
2024533530521587788,2026-02-19 17:16:22,glowingheart_13 may sipon din ako huhu,tl
2024533446706811375,2026-02-19 17:16:02,me rn dahil may sipon,en
2024530493979660313,2026-02-19 17:04:18,kainis na sipon to,cs
2024524367334691304,2026-02-19 16:39:57,trangkaso and lagnat,en
2024521679289143323,2026-02-19 16:29:16,hindi ako makatulog sa sipon ko,tl
2024520682143649980,2026-02-19 16:25:19,kung kelan talaga pagod na pagod eh noh,tl
2024519212849582340,2026-02-19 16:19:28,araw araw nalang lagnat pota,en
2024516779758817321,2026-02-19 16:09:48,shararti_ai e log sirf pisay sai mutasir hai chahai fargon q na hon inka zameer main sirf pisa hai aur hamary jisa log maryam nawaz zardari jisay logo kai pisay pai lagnat baijdai hai e,it
2024508107477692614,2026-02-19 15:35:21,naalala ko yung lyrics na minsan gusto kong mag magsumbong sayo kapag pagod na pagod na ako sanggreawaitedreunion avisalaamihan kylie padilla httpstcoysvmwmjijd,en
2024508047268467060,2026-02-19 15:35:06,pagod na pagod na pagod,gn
2024507158969405867,2026-02-19 15:31:34,aa hirap patulugin ng lagnat nato,tl
2024506233433289120,2026-02-19 15:27:54,inaantok na ako pero hindi makatulog amp dalawang oras lang tulog ko kagabi tapos ayaw pa matulog ng katawan ko kahit pagod na pagod na ako no ba yan,tl
2024504281907568941,2026-02-19 15:20:08,pagod na pagod na ako,tl
2024503285391183925,2026-02-19 15:16:11,jusko pagod na pagod si nick jonas sau boi hahahaha,bs
2024501035520385273,2026-02-19 15:07:14,fuck sipon,en
2024498900925919523,2026-02-19 14:58:46,ehh sobrang tahimik ko din kase nga may ubo at sipon ako so tahimik din sya pero may conversation pa din naman kame tas simula nung naka tabi ko yan lagi na yang nainom sa tumbler ko,tl
2024497911535718662,2026-02-19 14:54:50,please lang maging wais at matalino sana tayo sa pag boto pagod na pagod na ako mag trabaho tapos kakaltasan ka ng napaka laki govt benefits na hindi naman tayo nakikinabang,tl
2024491522956415216,2026-02-19 14:29:26,arrived at baguio around 7am had a meeting with brgy cap around 9am11am slu errands plus tutoring for article publishing around 1pm5pm master class by 69pm leave baguio by 11pm pagod na pagod katawang lupa ko and utak httpstcoxzicddvhzt,en
2024490477882634272,2026-02-19 14:25:17,pagod na pagod na pagod na pagod na pagod na pagod,gn
2024490246277386740,2026-02-19 14:24:22,pagod na pagod na ako parang awa nyo na please let me go let me go,tl
2024486069774012769,2026-02-19 14:07:46,talmejes kala ko naiinitan sila bakit parang nilalamig tong dalawa sa sobrang dikit,ceb
2024485576049906096,2026-02-19 14:05:49,grabe lagnat nako uy pa 40 namani unta mag suspend klase ugma,en
2024484019640160466,2026-02-19 13:59:38,tangina legit yong pagod today hayop pagod na pagod mata ko katawan ko lahat na,tl
2024482161630536006,2026-02-19 13:52:15,pede na ang c2 gin tagtag lagnat,tl
2024475651609416085,2026-02-19 13:26:22,pagod na pagod na naman ako tas wala pa akong friends at jowa iyak na lang malala,tl
2024475638330249663,2026-02-19 13:26:19,sensya na guys ang ingay ko today may lagnat kasi awit,tl
2024474869048758675,2026-02-19 13:23:16,pesteng sipon na to,cs
2024473764805898563,2026-02-19 13:18:53,walang lagnat ang makakapagpigil sa taong miss na si ryul,tl
2024472012039868577,2026-02-19 13:11:55,pagod na pagod ako grabe,tl
2024470741241254341,2026-02-19 13:06:52,philippinestar sana alam ng nanay ko na pagod na pagod na ako sa kanya,tl
2024468817519485403,2026-02-19 12:59:13,dami ko pwede makuha ngayong february sipon pa talaga hano,tl
2024468696404754509,2026-02-19 12:58:44,speaking of ajaa grabe lss ko ako na especially sa first line ni toothplate7_ nakakaadik singing voice nya yung parang may sipon kind of voice hehe basta bet ko boses nya ang ganda especially na his voice reminds me of mashiho huhuhu,en
2024467382497145012,2026-02-19 12:53:31,pagod na pagod na pagod nako sa ganto,tl
2024467219879739454,2026-02-19 12:52:52,ginatrangkaso lala nga ubo kag sipon gaulan naulanan may 2 major quizzes bwas nagkaregla patya nalang ko,tl
2024466238676881515,2026-02-19 12:48:58,fighting_laban pagod na pagod na ako manghula hahaha bulong mo nalang capgo thurfectmatch capgo thurfectmatch capgo thurfectmatch,tl
2024460207087337575,2026-02-19 12:25:00,thank you god huhu pagod na pagod na ko sa overextension ng winter httpstcocxez4bnlmc,tl
2024459451479314622,2026-02-19 12:22:00,vshiqrk pagod na pagod na pagod na pagod na ko jo,kw
2024458745456271724,2026-02-19 12:19:12,taena pagod na pagod na ako hshshshaahahahahahaha yunh likod koooo,hr
2024450604006031627,2026-02-19 11:46:51,pagod na pagod na ko,jbo
2024450156754850270,2026-02-19 11:45:04,mga ads hahaha xori pouh at hindi ako makapag tp ng maayos yung lagnat ko kase sagabal huhu ashrave thureasured moments all4arwenashley,tl
2024447835085951334,2026-02-19 11:35:50,kalala ng saltik kapag may lagnat,tl
2024446747842629688,2026-02-19 11:31:31,my lagnat aq piste,fr
2024445784796868867,2026-02-19 11:27:42,parang mawala lagnat ko may ffy ud shethshshshs,en
2024444586228375896,2026-02-19 11:22:56,ddjejdnndne tangina yung tipong pagod na pagod ka na tapus masakit na rin katawan mo pero biglang susulpot kaya todo pasikat ka tangina,es
2024443967748919731,2026-02-19 11:20:28,combo combo ba yung sipon lagnat ubo pagdudugo at sakit ng ulo at puson,tl
2024434164632821986,2026-02-19 10:41:31,nkniini pagod na pagod,ceb
2024433172520587693,2026-02-19 10:37:35,tangina pagod na pagod ako,tl
2024431072935891437,2026-02-19 10:29:14,pagod na pagod na mga magulang mo sayo nak,tl
2024430301381058759,2026-02-19 10:26:10,newswatchplusph kung wala po kayong ipapaskel kung hindi yung kwento nung mga alagad nung naka kulong sa the hauge maari po ba paki tanggal na yung news sa name ninyo hindi naman po mahirap amuyin yung pr e opo kahit po may sipon maaamoy iyan,tl
2024428699094044793,2026-02-19 10:19:48,triny kong maging positive sa lahat ng bagay pero nananaig na talaga yung negativity sa mundong ito marami akong nakikitang tao na nagsasuffer at pagod na pagod na magsurvive sa buhay na walang kasiguraduhan para kang sumusuntok sa hangin at lumalakad ng walang landas,tl
2024425037428904438,2026-02-19 10:05:15,taas ng lagnat ko jusko,tl
2024420415079403973,2026-02-19 09:46:53,juskoooo pagod na pagod ako ngayong araw,tl
2024419354692210691,2026-02-19 09:42:40,pagod na pagod me,gn
2024417731072971259,2026-02-19 09:36:13,pagod na pagod si fifi sa kagagawan niya hahahaha teh regalo na di mo pa mapatay patay susko ka,tl
2024417123863580897,2026-02-19 09:33:48,pagod na pagod na hahaha,gn
2024416575043096853,2026-02-19 09:31:37,colextinn wahhhhh naubos na tissue ko sa sipon at loha,tl
2024414312258031754,2026-02-19 09:22:38,di ako komportable may time talaga na masakit ang ulo ko pag nakaliwa ako ng tingin,tl
2024413483446775986,2026-02-19 09:19:20,hoy kakauwi ko lang at talagang pagod na pagod ako pero kailangan ko pang mag review pero parang etong vid na to na ang tatatak sa utak ko habang nagrereview yawa baka wilbea ang masagot ko bukas shet,tl
2024404754496196975,2026-02-19 08:44:39,pagod na pagod na sa life,tl
2024394033418907674,2026-02-19 08:02:03,tulo sipon ko kay joshua belle at ms maricel ueueue lalo na sa part ni joshua sa confrontation nila ni piolo nung binenta ni mama baby yung lechunan,tl
2024389981876474029,2026-02-19 07:45:57,coping mechanism mo ba yon boi kasee pagod na pagod na pagod na talagaaa meee,tl
2024378740479054136,2026-02-19 07:01:17,japbikecommuter kainis jap jap my sipon nnmn ako so pag naamoy ko si siispunun ako sorry if bumahaing ako,tl
2024374854045344010,2026-02-19 06:45:50,pag ganitong tamad ako pinilit ko sipagin magkakasakit ang mga bat yong baglaang lagnat na di nababago,tl
2024371149979996568,2026-02-19 06:31:07,grabe ang sipon ko ba,tl
2024359534400352763,2026-02-19 05:44:58,next week na ulit yung lagnat,en
2024356956618809583,2026-02-19 05:34:43,lalong lumalala yung lagnat ko sa mga nangyayare haaaaa,tl
2024348940880257502,2026-02-19 05:02:52,lagnat after pb is real,en
2024347299401650338,2026-02-19 04:56:21,itong super saiyan yung isa sa mga songs nila na kahit pagod na pagod ka nagiging hyper ka padin kapag piniperform na nila on stage g22thefirstconcert g22official,tl
2024346721539784804,2026-02-19 04:54:03,parang lalo lumala lagnat ko,de
2024343727322653075,2026-02-19 04:42:09,liveluvlhi tama na to pagod na pagod nako,bs
2024343295556800912,2026-02-19 04:40:26,tangina naiiyak na nga ako sa lagnat habang nahihilo sa daan may lalaki pa talagang hahawak sa chest ko ng biglaan how cruel can this world be to me,tl
2024342670261534780,2026-02-19 04:37:57,pagod na pagod na po ako,tl
2024334090053537813,2026-02-19 04:03:52,kung kilan talaga report na namin sa friday tska pa lumabas tong sipon na to,tl
